id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
366,globant,,2020-09-05,"The next stage of sotfware developent, by Ronald van Loon. #GlobantConverge #AugmentedCoding'",25,0,0,"#GlobantConverge, #AugmentedCoding'",linkedin,en,"A próxima etapa do desenvolvimento de sotfware, por Ronald van Loon. #GlobantConverge #AugmentedCoding &#39;",,,
369,globant,,2020-09-05,"Today, our Chief Business Officer for North America Fernando Matzkin, rang the closing bell at the New York Stock Exchange. 🔔 On September 17th, we’ll present our new technology concept with which we aim to reinvent the software development industry at our CONVERGE Event. Register here 👉 https://bit.ly/3jY3KiR to check it out. Apple co-founder Steve Wozniak will join Globant’s co-founder & CEO Martin Migoya to kick off the event.'",218,2,0,,linkedin,en,"Hoje, nosso Diretor de Negócios para a América do Norte, Fernando Matzkin, tocou o sino de fechamento na Bolsa de Valores de Nova York. 🔔 No dia 17 de setembro apresentaremos nosso novo conceito de tecnologia com o qual pretendemos reinventar a indústria de desenvolvimento de software em nosso evento CONVERGE. Cadastre-se aqui 👉 https://bit.ly/3jY3KiR para conferir. O cofundador da Apple, Steve Wozniak, se juntará ao cofundador e CEO da Globant, Martin Migoya, para dar início ao evento. &#39;",,,
374,globant,,2020-09-05,Martin Migoya with Judy Khan Shaw for #NYSEFloorTalk on how #AugmentedCoding makes coding more efficient and high quality. See you at Converge+ to speak about the future of software development industry. Register here 👉https://bit.ly/3kL6hOu#AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding',157,2,0,"#NYSEFloorTalk, #AugmentedCoding, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,Martin Migoya com Judy Khan Shaw para #NYSEFloorTalk sobre como #AugmentedCoding torna a codificação mais eficiente e de alta qualidade. Vejo você no Converge + para falar sobre o futuro da indústria de desenvolvimento de software. Registre-se aqui 👉https: //bit.ly/3kL6hOu#AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39,,,
399,globant,,2020-09-05,"""#AugmentedOrganizations are those which use technology to improve their processes, increase their action capacity, and become stronger in a shifting context.Nowadays, #AI provides a lot of new opportunities, but in order to make the most out of them, companies must align their internal processes and culture to that goal.The whole organization has to be convinced of the benefits that come with AI, but how do we accomplish this?We will show you 4 tips to keep in mind when starting the journey towards a culture driven by #ArtificialIntelligence.Do you want to know more? Download Globant's complete report here 👉 https://bit.ly/328P7C1""",24,0,0,"#AugmentedOrganizations, #AI, #ArtificialIntelligence.Do",linkedin,en,"&quot;#AugmentedOrganizations são aquelas que usam a tecnologia para melhorar seus processos, aumentar sua capacidade de ação e se fortalecer em um contexto de mudança. Hoje em dia, #AI oferece muitas novas oportunidades, mas para tirar o máximo proveito delas, as empresas devem alinhe seus processos internos e sua cultura a esse objetivo. Toda a organização precisa estar convencida dos benefícios que vêm com a IA, mas como podemos fazer isso? Mostraremos quatro dicas que você deve ter em mente ao iniciar a jornada em direção a uma cultura orientada por # ArtificialIntelligence. Quer saber mais? Baixe o relatório completo da Globant aqui 👉 https://bit.ly/328P7C1 &quot;",,,
436,globant,,2020-09-05,"Si eres fanático de gaming y quieres conocer más sobre esta industria y su funcionamiento ¡Esta charla de Gonzalo Ordeix, Tech Director, es para ti! 🎮Además podrás conocer más sobre el Studio de Gaming de Globant y sus oportunidades de crecimiento y capacitación ⚡.¡Te esperamos!Regístrate aquí 👉 https://bit.ly/3jOXMAX #GameDeveloper #Gaming #Toolbox #Globant'",57,5,0,"#GameDeveloper, #Gaming, #Toolbox, #Globant'",linkedin,es,"Se você é fã de games e quer saber mais sobre esse setor e como ele funciona, esta palestra de Gonzalo Ordeix, Diretor Técnico, é para você! 🎮Você também pode aprender mais sobre o Gaming Studio da Globant e suas oportunidades de crescimento e capacitação. Estamos esperando por você! Cadastre-se aqui 👉 https://bit.ly/3jOXMAX #GameDeveloper #Gaming #Toolbox #Globant &#39;",,,
439,globant,,2020-09-05,"""It's time to recognize the women who make a difference! 🏆👩\u200d💻Participate in the #GlobantAwards #WomenThatBuild edition, an award that seeks to recognize women who have built their careers in technology, inspire, lead and help drive change. Tag and nominate your candidate! Check all the details here 👉 https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards""",166,1,0,"#GlobantAwards, #WomenThatBuild, #GlobantAwards, #WomenAwards""",linkedin,en,"&quot;É hora de reconhecer as mulheres que fazem a diferença! 🏆👩 \ u200d💻Participar da edição #GlobantAwards #WomenThatBuild, um prêmio que visa reconhecer mulheres que construíram suas carreiras em tecnologia, inspiraram, lideraram e ajudaram a impulsionar a mudança. Tag e indique o seu candidato! Verifique todos os detalhes aqui 👉 https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards &quot;",,,
440,globant,,2020-09-05,"Only 24 hours left until the beginning of Converge+,🕐 an event where we will present the next revolution in the Software Development Industry. Last chance to register! 👉 bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",81,0,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Faltam apenas 24 horas para o início do Converge +, 🕐 um evento onde apresentaremos a próxima revolução na Indústria de Desenvolvimento de Software. Última chance de se registrar! 👉 bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
442,globant,,2020-09-05,"Steve Wozniak, Co-Founder of Apple, is joining us for the next Converge+ as we present the upcoming revolution in the software development industry: #AugmentedCoding 🤩 . Register now and don’t miss this unique event! 👉 bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",134,1,0,"#AugmentedCoding, #GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Steve Wozniak, Co-Fundador da Apple, está se juntando a nós para o próximo Converge +, enquanto apresentamos a próxima revolução na indústria de desenvolvimento de software: #AugmentedCoding 🤩. Cadastre-se agora e não perca este evento único! 👉 bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
443,globant,,2020-09-05,"Na semana passada, a Globant ganhou destaque na Coluna Broadcast, do Estadão, para contar sobre seu plano de expansão no Brasil.“Estamos muito animados para expandir nossa atuação e fornecer serviços cada vez melhores para as organizações brasileiras, contribuindo também com o crescimento econômico do país”, afirma Alexandre Thomaz, nosso Diretor Executivo no Brasil.Conheça mais sobre a Globant aqui: https://bit.ly/3mfuhu9'",93,21,0,,linkedin,pt,"Na semana passada, a Globant ganhou destaque na Coluna Broadcast, do Estadão, para contar sobre seu plano de expansão no Brasil.“Estamos muito animados para expandir nossa atuação e fornecer serviços cada vez melhores para as organizações brasileiras, contribuindo também com o crescimento econômico do país”, afirma Alexandre Thomaz, nosso Diretor Executivo no Brasil.Conheça mais sobre a Globant aqui: https://bit.ly/3mfuhu9'",,,
446,globant,,2020-09-05,"Great conversation hosted by Globant with Dariyus Setna, our Regional Managing Director and several #healthcareindustry practitioners about the future of Digital Health. 🩺 Thank you to all the participants for your amazing insights! We are already planning our next session around ""Redefining the Consumer Digital Experience in Healthcare"" on October 1st ... 👉 stay tuned for more details.#healthtech #digitalfrontdoor #technology #healthcare #virtualevent #globant #siliconvalley #premera #bluecross #payers #providers #anthem #kaiserpermanente #hospital #telemedicine'",51,1,0,"#healthcareindustry, #healthtech, #digitalfrontdoor, #technology, #healthcare, #virtualevent, #globant, #siliconvalley, #premera, #bluecross, #payers, #providers, #anthem, #kaiserpermanente, #hospital, #telemedicine'",linkedin,en,"Ótima conversa apresentada pela Globant com Dariyus Setna, nosso diretor administrativo regional e vários profissionais da #healthcareindustry sobre o futuro da saúde digital. 🩺 Obrigado a todos os participantes por seus insights incríveis! Já estamos planejando nossa próxima sessão sobre &quot;Redefinindo a experiência digital do consumidor em saúde&quot; em 1º de outubro ... 👉 fique ligado para mais detalhes. # Healthtech #digitalfrontdoor #technology #healthcare #virtualevent #globant #siliconvalley #premera #bluecross #payers #providers #anthem #kaiserpermanente #hospital #telemedicine &#39;",,,
447,globant,,2020-09-05,"""#Tbt Our offices are part of our DNA 🧬, where we work hard but play harder. We miss them a lot, but we will go back when it’s time and when everyone is ready.Meanwhile, check out some of our favorite spots at our different sites ⭐. What do you miss the most?Comment with a picture at one of Globant's sites and tag your friends! #Throwbackthursday #Sites #havefun""",871,10,0,"#Tbt, #Throwbackthursday, #Sites, #havefun""",linkedin,en,"&quot;#Tbt Nossos escritórios fazem parte do nosso DNA 🧬, onde trabalhamos muito, mas nos divertimos muito. Sentimos muito a falta deles, mas voltaremos quando chegar a hora e quando todos estiverem prontos. Enquanto isso, confira alguns de nossos lugares favoritos em nossos diferentes sites ⭐. Do que você mais sente falta? Comente com uma foto em um dos sites da Globant e marque seus amigos! #Throwbackth ensaio #Sites #havefun &quot;",,,
448,globant,,2020-09-05,"Como las primeras computadoras digitales, las computadoras cuánticas ofrecen la posibilidad de una tecnología exponencialmente más poderosa que los sistemas actuales. ¡El momento de aprender sobre la computación cuántica es ahora! Regístrate aquí 👉 https://bit.ly/35lClDxJohn Barreto nos explicará cómo tecnologías que están hoy transformando diferentes aspectos de nuestro entorno como Big Data e IA pueden transformarse aún más💥.¡Te esperamos!#ComputacionCuantica #DisruptiveTechnology #Globant #QuantumComputing #AlgoritmosCuanticos'",51,0,0,"#ComputacionCuantica, #DisruptiveTechnology, #Globant, #QuantumComputing, #AlgoritmosCuanticos'",linkedin,es,"Como os primeiros computadores digitais, os computadores quânticos oferecem a possibilidade de uma tecnologia exponencialmente mais poderosa do que os sistemas atuais. A hora de aprender sobre computação quântica é agora! Cadastre-se aqui 👉 https://bit.ly/35lClDxJohn Barreto nos explicará como as tecnologias que estão transformando diferentes aspectos de nosso ambiente, como Big Data e IA, podem transformar ainda mais💥. Estamos esperando por você! #ComputacionCuantica #DisruptiveTechnology # Globant #QuantumComputing # Quantum Algorithms &#39;",,,
449,globant,,2020-09-05,"Martin Migoya, CEO and Co-founder at Globant, invites you to Converge +, where we will present Augmented Coding, an AI-powered solution that will change forever the software development industry. We are reshaping the future of work with a unique coding vision that is here to stay.🤩 Join us in an exclusive experience to unveil a new way of AI-human collaboration: https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",326,1,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Martin Migoya, CEO e cofundador da Globant, convida você para Converge +, onde apresentaremos a Codificação Aumentada, uma solução alimentada por IA que mudará para sempre a indústria de desenvolvimento de software. Estamos remodelando o futuro do trabalho com uma visão de codificação única que veio para ficar.🤩 Junte-se a nós em uma experiência exclusiva para desvendar uma nova forma de colaboração AI-humana: https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding # SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
452,globant,,2020-09-05,"Yesterday, Fernando Matzkin, Chief Business Officer for North America, Amit Singh, Head of Finance & Investor Relations, and Maria Agustina Alberto, People Journey Manager, rang the closing bell to mark 6 years on the NYSE 🔔 Let’s keep rocking! ⚡'",949,11,0,,linkedin,en,"Ontem, Fernando Matzkin, Diretor de Negócios para a América do Norte, Amit Singh, Chefe de Finanças e Relações com Investidores, e Maria Agustina Alberto, Gerente de Jornada de Pessoas, tocaram a campainha de fechamento para marcar 6 anos na NYSE 🔔 Vamos continuar arrasando! ⚡ &#39;",,,
454,globant,,2020-09-05,"Conciliar el desarrollo personal y el rol profesional es posible cuando la visión de uno es clara: 🙌 hay que saber qué buscamos y trabajar en pos de esa meta. Te invitamos a tomarte un café ☕ con Laura Barnator, gerente general de Unilever, para charlar sobre “Perspectiva de Carrera: Derribando mitos” 👉 https://bit.ly/3jUuC3h#BeKind #Diversidad #Liderazgo'",156,0,0,"#BeKind, #Diversidad, #Liderazgo'",linkedin,es,"Conciliar o desenvolvimento pessoal e o papel profissional é possível quando a visão de alguém é clara: 🙌 Você tem que saber o que está procurando e trabalhar para atingir esse objetivo. Convidamos você a tomar um café ☕ com Laura Barnator, CEO da Unilever, para falar sobre “Perspectiva de carreira: Desmascarando mitos” 👉 https://bit.ly/3jUuC3h#BeKind #Diversity #Leadership &#39;",,,
455,globant,,2020-09-05,"Luego de una gran semana con más de 25 charlas, speakers de todo Latam y aprendizajes en tecnologías muy variadas, cerramos con un gran festejo 🎉 No te pierdas hoy el After Party de la mano de dos talentosas artistas 🤩 ¡Únete aquí 👉  https://bit.ly/3hLROjx y a celebrar!#WomanThatBuild #WomenInTech #FrontEnd #BackEnd #Mobile #AI #UX #UI'",72,0,0,"#WomanThatBuild, #WomenInTech, #FrontEnd, #BackEnd, #Mobile, #AI, #UX, #UI'",linkedin,es,"Depois de uma ótima semana com mais de 25 palestras, palestrantes de toda a América Latina e aprendizados nas mais variadas tecnologias, fechamos com uma grande comemoração 🎉 Não perca a After Party hoje pelas mãos de dois talentosos artistas 🤩 Cadastre-se aqui 👉 https: / /bit.ly/3hLROjx já comemora! #WomanThatBuild #WomenInTech #FrontEnd #BackEnd #Mobile #AI #UX #UI &#39;",,,
456,globant,,2020-09-05,"Can you imagine having at hand a technology that lets you control a car with your mind? 🧠🚗 Tan Le is the founder and CEO of EMOTIV, the company that made it possible. Join her at Converge+, an experience to unveil a new way of AI-human collaboration. 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",78,0,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Você pode imaginar ter em mãos uma tecnologia que permite controlar um carro com a mente? 🧠🚗 Tan Le é o fundador e CEO da EMOTIV, a empresa que tornou isso possível. Junte-se a ela no Converge +, uma experiência para desvendar uma nova forma de colaboração IA-humana. 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
457,globant,,2020-09-05,Discover everything about our new AI-powered tool Following Augmented Coding. 😎#Followthecode #AugmentedCoding #SoftwareDevelopment #Converge2020 #GlobantConverge #AugmentedCollaboration #FutureOfCoding',56,0,0,"#Followthecode, #AugmentedCoding, #SoftwareDevelopment, #Converge2020, #GlobantConverge, #AugmentedCollaboration, #FutureOfCoding'",linkedin,en,Descubra tudo sobre nossa nova ferramenta com tecnologia de IA seguindo a codificação aumentada. 😎 # Followthecode #AugmentedCoding #SoftwareDevelopment # Converge2020 #GlobantConverge #AugmentedCollaboration #FutureOfCoding &#39,,,
458,globant,,2020-09-05,"""Technology helps us bridge the gap by bringing to life experiences that soothe this human need to connect with a diverse universe while keeping a personal touch"" 🛒 Nicolas Avila, CTO at Globant.Read our Sentinel Report and learn relevant insights about the Consumer in Context. 👉 https://bit.ly/2YfFVea#SentinelReport #StayRelevant #Consumers #Reinvention #CustomerExperience #Insights'",64,0,0,"#SentinelReport, #StayRelevant, #Consumers, #Reinvention, #CustomerExperience, #Insights'",linkedin,en,"&quot;A tecnologia nos ajuda a preencher essa lacuna, trazendo à vida experiências que aliviam essa necessidade humana de se conectar com um universo diverso, mantendo um toque pessoal&quot; 🛒 Nicolas Avila, CTO da Globant. Leia nosso Relatório Sentinel e aprenda percepções relevantes sobre o Consumidor no Contexto . 👉 https://bit.ly/2YfFVea#SentinelReport #StayRelevant #Consumers #Reinvention #CustomerExperience #Insights &#39;",,,
459,globant,,2020-09-05,"We’re delighted to announce that the research company, IDC MarketScape, has recognized Globant as a Leader in the Worldwide Customer Experience Improvement Services 2020 report. The report emphasized comments from our existing clients, who mention “The good thing about talking with them is that there is no limit to their ideas. There is always a way to work it out — there’s never ‘no’ as an answer with Globant.”👉 https://bit.ly/2RBRSag'",287,2,0,,linkedin,en,"Temos o prazer de anunciar que a empresa de pesquisa IDC MarketScape reconheceu a Globant como líder no relatório Worldwide Customer Experience Improvement Services 2020. O relatório enfatizou os comentários de nossos clientes existentes, que mencionam “O bom de falar com eles é que não há limite para suas ideias. Sempre há uma maneira de resolver isso - nunca há um &#39;não&#39; como resposta com o Globant. ”👉 https://bit.ly/2RBRSag &#39;",,,
460,globant,,2020-09-05,"Join Brian Elliott, VP of Slack, the business communication platform that has 44 million daily active users, this upcoming september 17th. Register here for free 👉 https://bit.ly/3kL6hOu'",40,0,0,,linkedin,en,"Junte-se a Brian Elliott, vice-presidente da Slack, a plataforma de comunicação empresarial que tem 44 milhões de usuários ativos diariamente, no próximo dia 17 de setembro. Registre-se aqui gratuitamente 👉 https://bit.ly/3kL6hOu &#39;",,,
461,globant,,2020-09-05,"""En Globant estamos comprometidos con conectar y compartir conocimiento para que cada vez más mujeres puedan innovar dentro de nuestra industria. Queremos invitarte a ser parte de la Women's Development Week, una iniciativa que reúne a speakers de todo Latinoamérica en torno a las últimas tendencias, metodologías y tecnologías del desarrollo del software.Te invitamos a participar de la conferencia online GRATUITA que reúne a más de 20 oradores latinoamericanos en torno a temáticas como FrontEnd, BackEnd, Mobile, AI, UX & UI.¡Están todos invitados!Reserva tu cupo aquí:Talks & Lightning Talks:https://bit.ly/3hLROjxWorkshops: https://bit.ly/31GBXNI#WomanThatBuild #WomenInTech #FrontEnd #BackEnd #Mobile #AI #UX #UI""",234,0,0,"#WomanThatBuild, #WomenInTech, #FrontEnd, #BackEnd, #Mobile, #AI, #UX, #UI""",linkedin,es,"“Na Globant, temos o compromisso de conectar e compartilhar conhecimento para que cada vez mais mulheres possam inovar em nosso setor. Queremos convidá-lo a fazer parte da Semana do Desenvolvimento da Mulher, uma iniciativa que reúne palestrantes de toda a América Latina ao redor do últimas tendências, metodologias de desenvolvimento de software e tecnologias. Convidamos você a participar da conferência online GRATUITA que reúne mais de 20 palestrantes latino-americanos sobre temas como FrontEnd, BackEnd, Mobile, AI, UX &amp; UI. Todos estão convidados! Reserve o seu coloque aqui: Talks &amp; Lightning Talks: https: //bit.ly/3hLROjxWorkshops: https://bit.ly/31GBXNI#WomanThatBuild #WomenInTech #FrontEnd #BackEnd #Mobile #AI #UX #UI &quot;",,,
462,globant,,2020-09-05,"Michael Feathers, writer of Working effectively with legacy code, a useful guide that developers can employ to bring their existing software applications under control, 👩\u200d💻  will be speaking at Converge+. 🤩 Join us as we unveil a brand new way of coding that will rock your world! 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding'",39,0,0,"#GlobantConverge, #AugmentedCoding'",linkedin,en,"Michael Feathers, escritor de Working efetivamente com código legado, um guia útil que os desenvolvedores podem empregar para controlar seus aplicativos de software existentes, 👩 \ u200d💻 estará falando no Converge +. 🤩 Junte-se a nós enquanto revelamos uma nova forma de codificação que vai abalar o seu mundo! 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding &#39;",,,
463,globant,,2020-09-05,"Haldo Spontón, Head of #AI Development at Globant, will talk about the next revolution, #AugmentedCoding at Converge +. Changing times demand disruptive solutions, and we know that digital experiences are key to boost human connections and improvements. That’s why we’ve created a brand new way of coding that will rock your world. 💥 Register now: https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",91,0,0,"#AI, #AugmentedCoding, #GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Haldo Spontón, chefe de #AI Development da Globant, falará sobre a próxima revolução, #AugmentedCoding na Converge +. Os tempos de mudança exigem soluções disruptivas, e sabemos que as experiências digitais são fundamentais para impulsionar as conexões e melhorias humanas. É por isso que criamos uma nova forma de codificação que vai abalar o seu mundo. 💥 Registre-se agora: https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
464,globant,,2020-09-05,"Los patrones creacionales, estructurales y comportamentales que ayudan a los Devs a transformar en código las interfaces creadas por UX Designers, se pueden asociar con las leyes de UX y de la Gestalt.Únete a este webinar, donde luis carlos covilla yarce nos explicará cómo, conociendo y aplicando estas similitudes, podremos desarrollar mejores experiencias en los productos digitales. 💥📱¡Te esperamos! https://bit.ly/3hGdwWa#UX #UXERS #DEVS #Patrones #GlobantUniversity'",81,1,0,"#UX, #UXERS, #DEVS, #Patrones, #GlobantUniversity'",linkedin,es,"Os padrões criacionais, estruturais e comportamentais que ajudam os desenvolvedores a transformar as interfaces criadas por UX Designers em código podem ser associados às leis de UX e Gestalt. Participe deste webinar, onde luis carlos covilla yarce explicará como, Conhecendo e aplicando essas semelhanças, podemos desenvolver melhores experiências em produtos digitais. 💥📱Estamos esperando por você! https://bit.ly/3hGdwWa#UX #UXERS #DEVS #Patterns #GlobantUniversity &#39;",,,
465,globant,,2020-09-05,"We are in the middle of a re-invention era. 💥 Customer experience needs to evolve with new values, channels, and technologies to put consumers at the center. Download Globant’s latest Sentinel Report! 👉 https://bit.ly/2YFJkTy#SentinelReport #StayRelevant #Consumers #Reinvention #CustomerExperience #Insights'",150,0,0,"#SentinelReport, #StayRelevant, #Consumers, #Reinvention, #CustomerExperience, #Insights'",linkedin,en,"Estamos no meio de uma era de reinvenção. 💥 A experiência do cliente precisa evoluir com novos valores, canais e tecnologias para colocar os consumidores no centro. Baixe o último Relatório do Sentinel da Globant! 👉 https://bit.ly/2YFJkTy#SentinelReport #StayRelevant #Consumers #Reinvention #CustomerExperience #Insights &#39;",,,
466,globant,,2020-09-05,"Toma un café ☕ este jueves 27 de agosto con Andrea Grobocopatel, Presidente en Resiliencia SGR, Mercedes MacPherson y Patricia Pomies, y comparte con nosotros esta charla sobre ""Liderazgo responsable y diversidad"". 🙌 https://bit.ly/31pZJ0a#CaféconProtagonistas #BeKind #Liderazgo #Inclusión #Diversidad'",44,0,0,"#CaféconProtagonistas, #BeKind, #Liderazgo, #Inclusión, #Diversidad'",linkedin,es,"Tome um café ☕ nesta quinta-feira, 27 de agosto, com Andrea Grobocopatel, Presidente da Resilience SGR, Mercedes MacPherson e Patricia Pomies, e compartilhe conosco esta palestra sobre &quot;Liderança Responsável e Diversidade&quot;. 🙌 https://bit.ly/31pZJ0a#CaféconProtagonistas #BeKind #Liderazgo # Inclusión #Diversidad &#39;",,,
467,globant,,2020-09-05,"Mark your calendar, 📆 September 17th is going to be THE DAY. 🤖 Change the future of coding with us.Register for free 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",101,0,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Marque na sua agenda, 📆 17 de setembro vai ser O DIA. 🤖 Mude o futuro da codificação conosco.Registre-se gratuitamente 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
468,globant,,2020-09-05,"The business industry is changing at the speed of light. ⚡️ Exponential technologies like AI are creating disruptive models almost overnight. In this age of disruption, there is ONE distinctively human competitive advantage that you must leverage... your Creativity. 🤯 Come and unlock your creative potential with James Taylor, keynote speaker at #GlobantConverge 👉  https://bit.ly/3kL6hOu#AugmentedCoding #AI #ArtificialIntelligence #Creativity'",50,1,0,"#GlobantConverge, #AugmentedCoding, #AI, #ArtificialIntelligence, #Creativity'",linkedin,en,"O setor de negócios está mudando na velocidade da luz. ⚡️ Tecnologias exponenciais como IA estão criando modelos disruptivos quase da noite para o dia. Nesta era de ruptura, existe UMA vantagem competitiva distintamente humana que você deve alavancar ... sua Criatividade. 🤯 Venha e libere seu potencial criativo com James Taylor, palestrante principal em #GlobantConverge 👉 https://bit.ly/3kL6hOu#AugmentedCoding #AI #ArtificialIntelligence #Creativity &#39;",,,
469,globant,,2020-09-05,"¿Qué es la accesibilidad? ¿Cómo se incorpora en el proceso de diseño? En la primera edición de nuestro ciclo de charlas sobre Accesibilidad, Silvia Marquez y Flavia Alvarado nos explicarán qué es el diseño universal y cómo incorporar este mindset en todas las etapas del proceso de diseño de experiencias.¡No te lo pierdas! Reserva tu cupo acá: https://bit.ly/34hkQUqAcámica'",213,10,0,,linkedin,es,"O que é acessibilidade? Como isso é incorporado ao processo de design? Na primeira edição da nossa série de palestras sobre Acessibilidade, Silvia Marquez e Flavia Alvarado irão explicar o que é o design universal e como incorporar esta mentalidade em todas as fases do processo de design de experiência. Reserve sua vaga aqui: https://bit.ly/34hkQUqAcámica &#39;",,,
470,globant,,2020-09-05,"🧠 Unleash the Code Collaboration at Converge+, get your pass! See you there to speak about the future of coding with Steve Wozniak 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",115,1,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"🧠 Libere a colaboração do código no Converge +, pegue seu passe! Vejo você lá para falar sobre o futuro da codificação com Steve Wozniak 👉 https://bit.ly/3kL6hOu#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
471,globant,,2020-09-05,"En esta charla, Vanessa Arcila Cuéllar & Felipe Pedraza mostrarán cómo un equipo de UX pudo pasar de no saber nada de accesibilidad, a tener un plan de acción en menos de un mes. Se enseñará un caso de estudio con tips para colaborar con desarrolladores y diseñadores, herramientas y anécdotas.¡Te esperamos!Reserva tu cupo acá: https://bit.ly/2D7z2Ec#Accesibilidad #Diseño Acámica'",75,3,0,"#Accesibilidad, #Diseño",linkedin,es,"Nesta palestra, Vanessa Arcila Cuéllar e Felipe Pedraza vão mostrar como uma equipe de UX pode ir de não saber nada sobre acessibilidade, para ter um plano de ação em menos de um mês. Será ministrado um estudo de caso com dicas para colaborar com desenvolvedores e designers, ferramentas e anedotas. Estamos esperando por você! Reserve seu espaço aqui: https://bit.ly/2D7z2Ec#Accesibilidad # Diseño Acámica &#39;",,,
472,globant,,2020-09-05,"Did you know that Augmented Coding saves numerous hours ⏱ of code archeology and exploration, simplifying complex manual tasks for coders? 👩\u200d💻Register at Converge+, where everything you need to know about #AugmentedCoding will be revealed: https://bit.ly/3kL6hOu ⚡️#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",49,0,0,"#AugmentedCoding, #GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,"Você sabia que a Codificação Aumentada economiza várias horas ⏱ de arqueologia e exploração de código, simplificando tarefas manuais complexas para programadores? 👩 \ u200d💻Registre-se no Converge +, onde tudo o que você precisa saber sobre #AugmentedCoding será revelado: https://bit.ly/3kL6hOu ⚡️ # GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding &#39;",,,
