id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,
163,softexnacional,,2020-04-08,"No dia 4 de maio será lançado pela Softex e pelo Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC, o *Edital de Startups do Programa IA2 MCTIC.*.A participação deste edital possibilita que projetos de *Grupos de Pesquisa, Empresas de TI e/ou Startups* sejam acelerados em um programa com investimentos de até R$ 500 mil..Participe do lançamento e saiba mais sobre como candidatar seu projeto!Link de inscrição: https://lnkd.in/dRXCT7v.Acesse nosso site e saiba mais: www.softex.br/iamctic'",16,2,0,,linkedin,pt,
165,softexnacional,,2020-04-08,"Empreendedores de todo o Brasil disponibilizamos conteúdos exclusivos para startups em estágio inicial ou pra quem quer tirar uma ideia do papel. .São dois módulos, cada um deles com 12 videoaulas na plataforma do Programa @conectastartupbr. Participe, as inscrições são gratuitas: https://lnkd.in/dKXwfrC.#videoaulas #empreender #startups'",28,0,0,"#videoaulas, #empreender, #startups'",linkedin,pt,
166,softexnacional,,2020-04-08,"Participe do Webinar *Escalando Agilidade com DevOps, Scrum e MPS para Software e Serviços* com Analia Irigoyen, especialista em Métodos Ágeis da  ProMove Soluções._________Dia 27 de abril às 17h. Inscrições: https://bit.ly/WebinarsMPS.#Softex #MPSBR'",18,0,0,"#Softex, #MPSBR'",linkedin,pt,
167,softexnacional,,2020-04-08,Prorrogamos as inscrições da Chamada para ICTs atuarem junto ao Programa Prioritário de Fomento ao Empreendedorismo Inovador na região da SUFRAMA..As inscrições e o envio dos projetos podem ser realizados até 22/04/2020. https://lnkd.in/dHrW5gs.#SUFRAMA #Manaus #Acre #Amazonas #Rondônia #Roraima #Macapá #Santana',11,0,0,"#SUFRAMA, #Manaus, #Acre, #Amazonas, #Rondônia, #Roraima, #Macapá, #Santana'",linkedin,pt,
169,softexnacional,,2020-04-08,#SoftexApoia o Hack pelo Futuro. Inscrições até 22/04. https://lnkd.in/emGXqda .Você pode participar desenvolvendo um produto do zero ou cadastrar uma startup com solução já existente..Realização: Governo do Estado do Paraná e  Assespro-Paraná .(Texto e Imagem: site oficial da ação https://lnkd.in/emGXqda)',9,0,0,#SoftexApoia,linkedin,pt,
171,softexnacional,,2020-04-08,"O MPS.BR vem atuando de forma remota em regime especial para esse momento. Conheça as empresas que foram certificadas em março: Avaliação dos processos de serviços, nível G, na empresa A. K. Okamoto, na sua unidade Visãonet Telecom em Goierê (PR), pela Instituição Avaliadora Qualityfocus: https://lnkd.in/evCwGyS..Avaliação dos processos de software, nível G, na empresa A.S. Serviços de Informática, na sua unidade AnSata em Curitiba (PR), pela Instituição Avaliadora Qualityfocus: https://lnkd.in/ejaVPqq..Avaliação dos processos de software, nível G, na empresa Sistematech, na sua unidade em São Paulo (SP), pela Instituição Avaliadora Implementum: https://lnkd.in/eUmhhtB..Avaliação dos processos de software, nível F, na empresa Spassu Tecnologia e Serviços, na sua unidade em Vitória (ES), pela Instituição Avaliadora ASR: https://lnkd.in/eSPif8C'",13,1,0,,linkedin,pt,
72,bairesdev,,2020-04-08,"Our CTO, Pablo Azorin talks about how for BairesDev, business remains as usual. A great perk of working smart and leveraging the power of distributed teams!https://lnkd.in/eAkV9VS#WorkFromHome #HomeOffice #BusinessAsUsualAtBD'",276,5,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD'",linkedin,en,
119,bairesdev,,2020-04-08,Nacho De Marco posted a new article analyzing the implications of the COVID-19 pandemic in the business world. Check it out here: https://lnkd.in/eTvkz4Y#Business #Future',70,1,0,"#Business, #Future'",linkedin,en,
215,bairesdev,,2020-04-08,"""Nacho De Marco, BairesDev's CEO, shared some words regarding the COVID-19 pandemic, and how those fortunate enough to keep moving forward can collaborate to help those less fortunate. Continue reading here:#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",221,6,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,en,
279,bairesdev,,2020-04-08,"""Pablo Chamorro, BairesDev's Chief Revenue Officer, wrote a piece on the role of motivation in the workplace. Find out more here: https://lnkd.in/eZYB-tM#Motivation #MotivationAtWork""",117,0,0,"#Motivation, #MotivationAtWork""",linkedin,en,
288,bairesdev,,2020-04-08,Check out our new white paper on how AI can add value to your business. You can download it here: https://lnkd.in/e8jvEpt#ArtificialIntelligence #AI #Business',56,0,0,"#ArtificialIntelligence, #AI, #Business'",linkedin,en,
290,bairesdev,,2020-04-08,"In this article, Diego Espada, BairesDev’s Head of PMO, details the advantages of progressive apps: https://lnkd.in/ejJAE4Q#ProgressiveApps #PWAs'",63,0,0,"#ProgressiveApps, #PWAs'",linkedin,en,
299,bairesdev,,2020-04-08,"Emma White, BairesDev’s Business Development Manager, gives advice on strategies to improve the remote working experience: https://lnkd.in/eFkYa4y#RemoteWork #RemoteTeams'",81,2,0,"#RemoteWork, #RemoteTeams'",linkedin,en,
301,bairesdev,,2020-04-08,Nacho De Marco wrote for Forbes Expert Panel analyzing the best way to incorporate machine learning and AI into your workflow: https://lnkd.in/g3cVXY9',46,0,0,,linkedin,en,
317,bairesdev,,2020-04-08,Nacho De Marco has participated in a new edition of Forbes Expert Panel discussing crucial tips for CIOS. Learn more here: https://lnkd.in/eWXZAXw',51,1,0,,linkedin,en,
384,bairesdev,,2020-04-08,"iWave shared this video where they present their unique platform to assist non-profit, higher ed and healthcare foundations. We have partnered with them to work on the development of essential improvements for the backend building a more robust and future-proof application that optimizes their workflow and efficiency.#SoftwareDevelopment'",11,0,0,#SoftwareDevelopment',linkedin,en,
466,bairesdev,,2020-04-08,Our team is always growing. Welcome aboard!Jose Manuel Zamora Ortiz - Jose Moises Coca Robles - Luis Cardenas Lepine - Irepan Chavez - Daniel Mirapalheta#NewTeam',219,16,0,#NewTeam',linkedin,en,
473,bairesdev,,2020-04-08,Welcome aboard!Marco Antonio Martínes Suárez- Abraham Sinai Huerta Macias - Erick Villalpando - Valentina Tellechea - Marcos Pinello#NewTeam',310,42,0,#NewTeam',linkedin,es,
479,bairesdev,,2020-04-08,"Increase the size and productivity of your internal development teams in minimal time with a proven, reliable, and cost-effective option: our Extended Team services.https://lnkd.in/e9tkjcA'",61,0,0,,linkedin,en,
480,bairesdev,,2020-04-08,Take advantage of IoT solutions and increase the value of your business. Our Top 1% IT teams will guide you on your path to IoT adoption by developing large-scale initiatives that unleash the true potential of this technology.https://lnkd.in/dhdt_Ab',77,0,0,,linkedin,en,
481,bairesdev,,2020-04-08,Welcome to our newest team members!Jaime Abdiel Chung Rodriguez - Alex Vitoriano Gualberto Meyer Pereira - Marcos Antonio Breve - Ángel Josue Zelaya - Kaleby Cadorin#NewTeam',221,5,0,#NewTeam',linkedin,en,
482,bairesdev,,2020-04-08,Reduce time-to-market and deliver outstanding experiences by outsourcing your UX/UI Design needs with us. We deliver high-quality products that match your business goals.https://lnkd.in/eRmzfYN',74,3,0,,linkedin,en,
484,bairesdev,,2020-04-08,Welcome to our newest team members!Patricia Eurel Delgado - Carlos E. - David Llaja Hernández - Carlos Solares - Lucas Klug#NewTeam',274,15,0,#NewTeam',linkedin,en,
485,bairesdev,,2020-04-08,We lead your Digital Transformation by developing innovative and impactful solutions. Our Top 1% IT Talent teams apply top industry practices to deliver value to our world-class clients.https://lnkd.in/dzNtZaW',64,0,0,,linkedin,en,
70,hexacta,,2020-04-08,"We are proud to have been part of ""CuidAR"", a new mobile app available to all citizens that allows for better control and diagnosis of the Covid-19 situation. Hexacta, together with the Argentine government and 7 other companies from CESSI - Cámara de la Industria Argentina del Software, worked day and night for the design and development of this initiative. Thanks to the commitment and effort of all the professionals who were involved in this project, after 13 days we were able to achieve the goal!#Covid #WeStayAtHome #software'",35,0,0,"#Covid, #WeStayAtHome, #software'",linkedin,en,
127,hexacta,,2020-04-08,"""Since the company's founding, our human capital has steadily grown. Last year was not the exception as 160 new talents joined Hexacta, achieving nowadays a staff of over 600 professionals distributed along the different development centers. See more about our staff #Hexacta20Years""",10,0,0,"#Hexacta20Years""",linkedin,en,
137,hexacta,,2020-04-08,"If you are about to start a Machine Learning project, this article may be of interest. Take a look at one of our most recent articles of the HAT’s Blog!#machinelearning #datascience'",5,0,0,"#machinelearning, #datascience'",linkedin,en,
139,hexacta,,2020-04-08,"Switching from traditional to #Agile project management environment can be intimidating for those unfamiliar with it, but it is not very complex once you keep in mind that an internal cultural leap is necessary nowadays. Find out more insights here.'",5,0,0,#Agile,linkedin,en,
141,hexacta,,2020-04-08,"The Covid-19 pandemic has resulted in many people working from home. So you might be wondering how you can still remain productive at home. Here our PM, Pablo Viola, shares some tips for working remotely that will help you get your work done as well as maintain your mental well-being. Don’t miss it!#WorkingFromHome #WeStayAtHome #covid'",12,0,0,"#WorkingFromHome, #WeStayAtHome, #covid'",linkedin,en,
142,hexacta,,2020-04-08,"Find out here how to choose the best parameters for your Machine Learning model and get the most out of your data!For more interesting articles, check out our HAT’s Blog: https://lnkd.in/eVPGucx#machinelearning #datamining'",6,0,0,"#machinelearning, #datamining'",linkedin,en,
147,hexacta,,2020-04-08,"If you are working with an offshore development team to help bring your idea to life, there are 4 main qualities your software product should definitely have. Watch this video and find them out! You can also read our Blog Post here: https://lnkd.in/epnzARR#softwaredevelopment'",10,0,0,#softwaredevelopment',linkedin,en,
148,hexacta,,2020-04-08,"Along with Hexacta, seven other companies participated in the design and development of a software project that aims to help the current situation that Argentina is facing with the Covid-19 pandemic. ""CuidAR"", the new mobile app, allows users to do a self-diagnose of Coronavirus symptoms as well as many other functions. Know more about this initiative!#Covid #apps #WeStayAtHome'",19,0,0,"#Covid, #apps, #WeStayAtHome'",linkedin,en,
149,hexacta,,2020-04-08,"Hexacta was recognized by the Scrum Alliance as a “Registered Education Provider”, which allows us to offer Scrum training and courses. Check out more about our Certifications. #Scrum #Hexacta20Years'",2,0,0,"#Scrum, #Hexacta20Years'",linkedin,en,
151,hexacta,,2020-04-08,"While all industries have been affected by the COVID-19 pandemic, some of them have been hit hardest. Here, our partner, Martin Hojman, shows us three of the most affected industries and tells how they should reinvent themselves to mitigate the economic effects on their businesses. #Hexacta20Years'",7,0,0,#Hexacta20Years',linkedin,en,
153,hexacta,,2020-04-08,"Understanding the theory behind #Scrum is easy, but what about putting it into practice? If you are not sure how to do it, get started by following these steps! #agile #scrum #softwaredevelopment'",13,0,0,"#Scrum, #agile, #scrum, #softwaredevelopment'",linkedin,en,
158,hexacta,,2020-04-08,"In recognition of our dedication to customer satisfaction, we have received our first review on Clutch from one of our satisfied clients with whom we have been working. This 5-star review is evidence of our excellent work in digital transformation. Don’t miss this recent news!#Clutch #bestcompanies #Hexacta20Years'",13,0,0,"#Clutch, #bestcompanies, #Hexacta20Years'",linkedin,en,
159,hexacta,,2020-04-08,"In these turbulent times, the pandemic has affected almost every industry, having a great impact on the global supply chain. However, in the near feature, this will also represent an opportunity for new and more flexible ways of doing business. Read this article written by our partner, Fabio Gasparri, and take a look at the upcoming outsourcing trends.#trends2020 #covid'",11,0,0,"#trends2020, #covid'",linkedin,en,
