id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,,,
83,gft-group,,2020-10-20,GFT est toujours aussi fière d’encourager la relève en TI et de contribuer à l’offre de main d’œuvre qualifiée au Québec! Le projet de formation 42 Québec est une initiative qui rejoint parfaitement nos valeurs d’innovation et d’expertise.Au plaisir de collaborer avec les futurs(es) diplômés(ées)!',10,0,0,,linkedin,,,
100,gft-group,,2020-10-20,"""GFT, toujours aussi fière partenaire de l'Agile Tour Québec. Parce que le savoir-être agile est au coeur de notre philosophie de travail.C'est un rendez-vous virtuel le 27 octobre prochain!""",12,0,0,,linkedin,,,
112,gft-group,,2020-10-20,"We are delighted to be the main sponsor for #Devfest Poland 2020 taking place this Saturday on October 17, 10:00 AM (CEST). It is free to register so why not sign up via the link here! #cloud #devops #AI #DLT #Blockchain'",3,0,0,"#Devfest, #cloud, #devops, #AI, #DLT, #Blockchain'",linkedin,,,
118,gft-group,,2020-10-20,"""Saviez-vous que #GFT dispose d'actifs affaires et TI qui accélèrent votre transformation?⏩ Découvrez-en plus au : https://lnkd.in/etQVwi6#saviezvous #assurances #transformationnumérique""",12,0,0,"#GFT, #saviezvous, #assurances, #transformationnumérique""",linkedin,,,
120,gft-group,,2020-10-20,Did you know that #GFT has business and #IT assets that accelerate your transformation?⏩ Find out more about us under: https://lnkd.in/dKtpicV#didyouknow #insurance #digitaltransformation',20,0,829,"#GFT, #IT, #didyouknow, #insurance, #digitaltransformation'",linkedin,,,
125,gft-group,,2020-10-20,"▶️ Just three letters with a long history behind when it comes to Guidewire Software solutions. Whether you are new to #GFT or you have known us for a while, some of the facts might surprise you!Find out more about us under: ⏩ https://lnkd.in/dKtpicV#didyouknow #insurance #digitaltransformation #IT'",49,0,2796,"#GFT, #didyouknow, #insurance, #digitaltransformation, #IT'",linkedin,,,
156,gft-group,,2020-10-20,"▶️ GFT. Trois lettres accompagnées d’un long historique en matière de solutions Guidewire Software. Que #GFT soit nouveau pour vous ou que vous nous connaissiez depuis un certain temps, les faits énumérés dans cette vidéo pourraient vous surprendre!Pour en savoir plus :⏩ https://lnkd.in/eqDQ8P8#saviezvous #assurances #transformationnumerique #IT'",16,0,0,"#GFT, #saviezvous, #assurances, #transformationnumerique, #IT'",linkedin,,,
157,gft-group,,2020-10-20,"Hoje é dia de #terçatech!No blog, Juliano Custódio, arquiteto de soluções da GFT, fala sobre o desafio de organizar um pipeline em um aplicativo móvel. No texto “Delivery android applications using Azure DevOps and Firebase”, ele conta mais detalhes sobre o assunto.Acesse: https://bit.ly/3owmitF #terçatech #tuesdaytech'",19,0,0,"#terçatech!No, #terçatech, #tuesdaytech'",linkedin,,,
174,gft-group,,2020-10-20,"Você sabe como o #OpenBanking vai transformar a forma como lidamos com os nossos dados bancários? A GFT falou sobre o tema, junto como o Banco Central do Brasil e a Opice Blum Academy na live “Como o Open Banking pode transformar o mercado financeiro”, do E-Investidor, do ESTADÃO, com apresentação do Márcio Kroehn.Acesse todo o conteúdo na íntegra na YouTube!https://lnkd.in/dNzVydB'",14,3,0,#OpenBanking,linkedin,,,
182,gft-group,,2020-10-20,"Terça é dia de quê? #TerçaTech! No blog de hoje, Fernando Mendes, arquiteto de software da GFT, escreve para o nosso blog como implementar o conceito de observabilidade com as tecnologias Net Core 3.1 e Elastic APM. À medida que o modelo de desenvolvimento de microsserviços cresce, a necessidade de entender como observá-los também aumenta. Entender como e por que os problemas podem ocorrer é algo muito importante para as empresas, não é verdade?Então, acesso o nosso blog para saber mais: https://bit.ly/315tTp8 #tuesdaytech #terçatech'",20,0,0,"#TerçaTech!, #tuesdaytech, #terçatech'",linkedin,,,
186,gft-group,,2020-10-20,"Há meses, temos visto como uma pandemia global inesperada e imprevisível está virando o mundo e os nossos hábitos sociais e econômicos de cabeça para baixo. Como a #nuvem pode auxiliar nesta #transformaçãodigital?  Rafael Suguihara, Senior Cloud Solutions Architect, falou mais sobre este tema no nosso blog, acesse: https://lnkd.in/ddP57jk#Cloud #GFT'",19,0,0,"#nuvem, #transformaçãodigital?, #Cloud, #GFT'",linkedin,,,
188,gft-group,,2020-10-20,Robert Ruck speaks about how to leverage the full scope of a #CRM tool like #Salesforce for the return on investment.  ▶️ Learn more about GFT’s Salesforce optimization services and share your experiences with us.#bigdata #salesforce #crm #teamgft',17,0,0,"#CRM, #Salesforce, #bigdata, #salesforce, #crm, #teamgft'",linkedin,,,
190,gft-group,,2020-10-20,"Você já sabe que hoje é dia de #terçatech, não é verdade?No artigo desta semana, Fábio Dario, Senior Solutions Architect da GFT, fala sobre os fluxos de trabalho em aplicativos como o Microsoft Azure. Ficou interessado no tema? Acesse o nosso blog para saber mais: https://bit.ly/3iA7Qg0 #GFTBrasil #tuesdaytech'",19,0,0,"#terçatech,, #GFTBrasil, #tuesdaytech'",linkedin,,,
191,gft-group,,2020-10-20,"Early mover advantages ⏩ Enter new markets, confidently and securelyPrepare for a new dawn in information processing where innovation flourishes, security increases and business processes are streamlined.Click here to read more about how #blockchain changes the game: 🔽🔽🔽#distributedledgertechnologies #technology #innovation'",12,0,0,"#blockchain, #distributedledgertechnologies, #technology, #innovation'",linkedin,,,
192,gft-group,,2020-10-20,"#GFTnamídia A Lei Geral de Proteção de Dados já está em vigor desde o dia 18/09. E agora, o que as empresas devem fazer para estar em compliance com a #LGPD? Wiliam Faria, Data Protection Officer da GFT e especialista em cibersegurança falou sobre o tema nesta entrevista para Revista do INSTITUTO INFORMATION MANAGEMENT! Leia mais: https://lnkd.in/guRhcSN#GFTBrasil #LGPD'",8,0,0,"#GFTnamídia, #LGPD?, #GFTBrasil, #LGPD'",linkedin,,,
196,gft-group,,2020-10-20,"GFT is delighted to announce it has expanded its global partnership with Digital Asset to include #DAML smart contract support for R3’s #Corda #blockchain. GFT is one of a select number of resellers providing DAML for Corda enterprise support globally with the service from GFT being available immediately. #DLTTo discover more about this exciting collaboration, read our press release in full here https://bit.ly/2TbG1QQ'",102,1,0,"#DAML, #Corda, #blockchain., #DLTTo",linkedin,,,
202,gft-group,,2020-10-20,"The consequences of the demise of a global financial services system that supports the needs of everyone on the planet will be far-reaching to say the least. But is it likely to disappear altogether? This is a very big question and if it did, what would take its place?In our new #paper entitled ‘The #bank of tomorrow’, Christopher Ortiz examines what the future will look like and how the banking industry can best tackle the many challenges of today. Download the paper in full here https://bit.ly/37aTm4a #fintech'",53,3,0,"#paper, #bank, #fintech'",linkedin,,,
216,gft-group,,2020-10-20,"Following their recent talk at the RBR Self-Service Banking Asia #ssba20 event, we are delighted to share with you the full presentation on ‘The Bank of the Future’ by our own Florian Becker & Manuel Lavin. Watch them discuss the latest in #digital transformation and explain how GFT can accelerate your digital journey. You can also contact us directly to discover more about GFT’s banking capabilities by visiting our website here https://bit.ly/33w7x1D'",51,0,0,"#ssba20, #digital",linkedin,,,
217,gft-group,,2020-10-20,▶️ Only 14% of banks think their applications can deliver great and differentiating customer experiences (CX). Read this Forrester report to find out how to address this challenge 🔽🔽🔽#digitalbanking #platformarchitecture #forrester #digitalfirst',12,0,0,"#digitalbanking, #platformarchitecture, #forrester, #digitalfirst'",linkedin,,,
226,gft-group,,2020-10-20,"“GFT has #DLT experts with an in-depth knowledge of your sector. We can help you deliver a successful project, based on strong, unambiguous use cases. Our team can help you identify quantifiable benefits and maintain momentum till completion.”- David Creer, Blockchain & Innovation ConsultantClick here to read more about how #blockchain changes the game: 🔽🔽🔽#distributedledgertechnologies #technology #innovation'",14,0,0,"#DLT, #blockchain, #distributedledgertechnologies, #technology, #innovation'",linkedin,,,
235,gft-group,,2020-10-20,"Our exciting announcement that GFT has expanded its global partnership with Digital Asset to include #DAML smart contract support for R3’s #Cords #blockchain, has been covered on various channels throughout the day. Read the press release in full via Finextra here https://bit.ly/3lZw1Xe'",36,1,0,"#DAML, #Cords, #blockchain,",linkedin,,,
248,gft-group,,2020-10-20,"We are delighted to have been shortlisted in three categories for the UK #IT Industry #Awards, taking place on Wednesday 11 November 2020. Owned and operated by BCS, The Chartered Institute for IT, this year’s special online awards ceremony will be celebrating both organisational and individual excellence in the industry.GFT have been nominated in the following categories: - #DevOps Engineer of the Year (Segun I.) - Organisational Excellence – Services Company of the Year - Project Excellence section - Best Use of #Cloud ServicesSign up to this event for free here https://bit.ly/30WwvFN'",84,7,0,"#IT, #Awards,, #DevOps, #Cloud",linkedin,,,
263,gft-group,,2020-10-20,Power your business with secure peer-to-peer transactions on a trusted decentralised network. Click here to read more about how #blockchain changes the game ⏩ https://lnkd.in/d-e-dXw#distributedledgertechnologies #technology #innovation',25,0,0,"#blockchain, #distributedledgertechnologies, #technology, #innovation'",linkedin,,,
311,gft-group,,2020-10-20,"""Une autre belle réussite d'un projet fait en collaboration avec nos équipes GFT et qui met à l'avant-plan notre expertise Guidewire. Bravo à tous!Another great success story of a project done in collaboration with our GFT teams that showcases our Guidewire expertise. Congratulations to all!""",6,0,0,,linkedin,,,
325,gft-group,,2020-10-20,Bon succès 42 Québec dans ce beau projet innovateur!#formation #carriereTI #expertisenumerique',8,0,0,"#formation, #carriereTI, #expertisenumerique'",linkedin,,,
346,gft-group,,2020-10-20,"Ten poniedziałek jest dla nas szczególny. Dzisiaj bowiem ruszamy z pierwszym wykładem inaugurującym opracowany przez naszych ekspertów przedmiot na Uniwersytet im. Adama Mickiewicza w Poznaniu – „Rozwiązania chmurowe w praktyce”, bazujący na Google Cloud Platform. Andrzej Szelemetko, nasz Cloud Architect, wprowadzi grupę młodych inżynierów w pierwsze zagadnienia związane z Cloud Computing. Studenci wybiorą się na wycieczkę po centrum danych Google, poznają najważniejsze zalety chmury oraz zaczną swoją przygodę z GCP właśnie z nami. Nasi specjaliści już  od jakiegoś czasu dzielą się swoją wiedzą ekspercką na różnych forach, ale po raz pierwszy stworzyliśmy formalną grupę, która w ramach swoich codziennych obowiązków będzie prowadziła inicjatywy edukacyjne skierowane do ludzi młodych. Uważamy, że dla świadomej organizacji budowanej na wiedzy jest to jeden z fundamentów społecznej odpowiedzialności!'",46,5,0,,linkedin,,,
348,gft-group,,2020-10-20,"""La saison 2020-2021 de nos classiques soirées de programmation professionnelle a officiellement débuté vendredi dernier. Vu le contexte actuel, cette soirée a été revampée en formule Lunch & Learn. Nos professionnels étaient donc conviés sur l'heure du lunch à une présentation portant sur les grands courants et méthodologies de l’Agilité. Un survol historique, combiné aux tendances de la pratique agile de demain, nous a été présenté par quelques membres de notre communauté agile. Merci à toute l'équipe et on se donne rendez-vous le 10 novembre prochain!#teamgft #agile""",19,0,0,"#teamgft, #agile""",linkedin,,,
349,gft-group,,2020-10-20,"Nesta quinta-feira, dia 29, às 11h, a GFT Brasil realiza o Painel Online: Qualidade, um pilar da #tranformaçãodigital .Online e gratuito, o evento vai compartilhar experiências de como a qualidade, a inovação e agilidade são essenciais para potencializar os resultados e as entregas das equipes.Participam do bate-papo: Robson Agapito Correa, QA Specialist na GFT Brasil, Manoel Pimentel Medeiros, responsável pelo Lean-Agile Center of Excellence (LACE) da GFT Brasil, Leandro Leis, Head de QA na GFT Brasil, Alex Palermo, consultor de projetos na SulAmérica, Muniz Antonio, gerente DevOps na SulAmérica, Luiz Farias , gerente de QA na B3, e Renata de Amorim Mendes coordenadora do núcleo DevOps & QA no Banco BV.Não perca, ainda dá tempo de se inscrever: https://bit.ly/2GVQXQn'",34,0,0,#tranformaçãodigital,linkedin,,,
351,gft-group,,2020-10-20,"""L'Agile Tour Québec c'est aujourd'hui et c'est présentement en cours! Quelques professionnels(les) chez GFT ont été invités(ées) à participer à cette édition spéciale en ligne. Bonne journée de l'Agilité à tous et toutes et bon succès pour cette édition virtuelle!#ATQC20""",28,0,0,"#ATQC20""",linkedin,,,
356,gft-group,,2020-10-20,Did you know that #GFT has won 3 Guidewire Software innovation awards?⏩ Find out more about us under: https://lnkd.in/dKtpicV#didyouknow #insurance #innovationaward',50,0,0,"#GFT, #didyouknow, #insurance, #innovationaward'",linkedin,,,
358,gft-group,,2020-10-20,"Que tal #sextar com #rock? 🤘🏻O Living GFT Podcast está no ar! Neste novo episódio, falamos sobre a GFT Band, grupo formado por colaboradores da GFT Brasil. Você sabe qual é importância de se promover música dentro de uma companhia de TI?A apresentação é de Luiz Claudio Ribeirinho, que também é um dos vocalistas da #GFTBand. Em um bate-papo super descontraído, ele enumera algumas razões para uma empresa investir em uma banda e ainda conta algumas histórias de palcos e bastidores.Que saber mais? 🎧 Não deixe de ouvir: https://lnkd.in/dAU2G4c'",19,3,0,"#sextar, #rock?, #GFTBand.",linkedin,,,
359,gft-group,,2020-10-20,"GFT ouvre ses horizons : on cherche les meilleurs(es) au Québec!Nous entrons tous dans cette nouvelle ère de télétravail. GFT est très optimiste face à cette nouvelle réalité et a prouvé au cours de cette année que le travail à distance était quelque chose de possible et de favorable.GFT est maintenant prête à accueillir de nouveaux collègues aux quatre coins de la province. Joignez-vous à notre équipe…en direct de chez vous !Analyste/Architecte fonctionnel & affaires, Chargé de projets/Scrum master, Développeur, QA, envoyez-nous votre candidature dès maintenant!#teamgft #carriereTI #assurance'",25,0,0,"#teamgft, #carriereTI, #assurance'",linkedin,,,
360,gft-group,,2020-10-20,"Você sabe como funciona o GFT START_UNI, o programa de #estágio da GFT?Henrique Monteiro Vergara, Instrutor do programa GFT START_UNI, Luiz Augusto Franco, Agile Coach na GFT, Eduardo Rodrigues Santana, Starter na GFT e Gerson Prando, PHD, Professor na Fatec, irão responder todas as dúvidas sobre processo de formação e recrutamento em TI da GFT.Participe da nossa live junto com a Digital Innovation One Inc., amanhã, às 14h, no canal da Digital Innovation One Inc. no YouTube!#Starters #GFT #DIO'",42,0,0,"#estágio, #Starters, #GFT, #DIO'",linkedin,,,
361,gft-group,,2020-10-20,"📢\u202f📅\u202fOctober 23, 2020 – Three pillars for building a Smart Data EcosystemToday’s data marketplaces are large, closed ecosystems that are in the hands of few established players or a consortium that decide on the rules or the policies.Yet, the main barrier of the European data economy is the fact that current data spaces and #marketplaces are “siloes”, without support for data exchange across their boundaries.Alessandro Amicone will join this webinar, a collaboration between i3-MARKET and Big Data Value, to talk discuss on how these boundaries can be overcome through the i3-MARKET “backplane”, which is an infrastructure able to connect all the stakeholders providing the suitable level of trust, security and privacy.⏩ Register here: https://lnkd.in/e-hZkXY#teamGFT #data #digitaltransformation'",18,0,0,"#marketplaces, #teamGFT, #data, #digitaltransformation'",linkedin,,,
364,gft-group,,2020-10-20,"Você sabe qual é a importância de visualizar os dados gerados pela sua empresa?A plataforma Tableau pode te ajudar neste processo! Se você tem dúvidas de como otimizar seus dados e construir métricas baseadas em Business Intelligence, participe do nosso webinar  “Melhores Práticas de Visualizações com Tableau”, realizado na próxima terça-feira, dia 27, às 11h!  A apresentação é de André Piotto, Lead Solutions Engineer da Tableau Software. Inscreva-se: https://bit.ly/3obZ5wy'",36,1,0,,linkedin,,,
